Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,171,1,1,133.1,1,1,37,9,117.0,0,0,1,1,1,0,19,0,0,0.0,0,0,15.5,2.8,-4.06,0
1,44,1,9119,1,39,130.0,1,38,19,9,130.0,1,0,0,1,1,0,19,0,9,12.5,0,0,12.4,0.5,1.79,0
1,17,1,9670,1,1,117.0,1,1,1,4,117.7,1,0,0,1,1,0,20,0,9,14.666666666666666,0,0,8.9,1.4,3.51,0
1,44,1,9085,1,39,140.0,1,19,37,5,140.0,1,0,0,1,1,0,19,2,10,12.5,0,0,12.4,0.5,1.79,1
1,1,1,9119,1,1,132.0,1,1,12,3,133.1,1,0,0,1,1,0,19,0,7,12.0,0,0,11.1,0.6,2.02,1
1,15,1,9119,1,1,133.1,41,2,2,2,100.0,0,0,1,1,1,0,24,2,8,13.142857142857142,0,0,8.9,1.4,3.51,0
1,17,1,9670,1,1,132.0,1,19,1,5,119.1,0,0,1,1,1,0,18,0,6,12.666666666666666,0,0,10.8,1.4,1.74,1
1,1,1,9119,1,1,148.0,1,19,19,9,129.8,0,0,0,0,1,1,18,0,6,15.0,0,0,8.9,1.4,3.51,0
1,1,1,9238,1,1,133.0,1,19,38,9,131.3,1,0,1,1,0,0,18,0,7,13.6,0,0,8.9,1.4,3.51,1
1,17,5,9773,1,1,143.0,1,1,1,7,136.7,1,0,0,1,0,0,18,0,6,12.5,0,0,8.9,1.4,3.51,0
1,17,1,9238,1,1,143.0,1,19,37,9,126.2,1,0,0,1,0,1,21,0,7,13.333333333333334,0,0,12.4,0.5,1.79,0
1,15,1,9085,1,1,133.1,41,37,37,9,109.6,0,0,0,1,0,0,18,0,13,12.25,0,0,11.1,0.6,2.02,1
1,1,1,9500,1,1,141.0,1,1,19,3,131.9,1,0,0,1,0,1,18,0,7,15.101428571428572,0,0,11.1,0.6,2.02,0
1,1,2,9238,1,1,140.0,1,19,37,9,140.7,1,0,0,1,0,1,18,0,6,13.166666666666666,0,0,10.8,1.4,1.74,0
1,18,6,8014,0,1,134.0,1,3,19,2,120.7,1,0,0,1,0,0,23,0,8,11.0,0,0,13.9,-0.3,0.79,1
1,1,2,9147,1,1,118.0,1,3,19,2,113.8,1,0,0,1,0,0,21,0,9,11.666666666666666,0,0,8.9,1.4,3.51,0
1,1,1,9238,1,1,135.0,1,19,38,7,121.0,0,0,0,1,0,0,20,0,13,10.0,0,0,9.4,-0.8,-3.12,0
1,17,1,8014,0,1,119.0,1,34,34,0,112.4,1,0,0,1,0,0,26,4,15,11.571428571428571,0,0,7.6,2.6,0.32,1
1,1,6,9773,1,1,145.0,1,1,19,4,131.0,1,0,0,1,0,1,18,0,6,12.166666666666666,0,0,7.6,2.6,0.32,0
1,1,1,171,1,1,143.0,1,3,37,9,142.7,1,0,0,1,0,0,18,0,0,0.0,0,0,16.2,0.3,-0.92,1
1,1,1,9670,1,1,123.0,1,19,19,9,125.5,0,0,0,0,0,1,19,0,6,13.833333333333334,0,0,8.9,1.4,3.51,0
1,1,3,9500,1,1,108.0,1,19,1,9,107.8,1,0,0,1,0,1,20,0,10,12.357142857142858,0,0,13.9,-0.3,0.79,0
1,1,3,9773,1,1,117.0,1,38,19,7,110.4,1,0,1,0,0,0,19,0,7,12.166666666666666,0,0,16.2,0.3,-0.92,1
1,44,1,9238,1,39,140.0,1,37,19,191,136.1,1,0,1,1,0,0,21,3,8,12.0,0,0,12.4,0.5,1.79,0
1,39,1,9254,1,1,132.0,1,37,37,4,138.3,0,0,0,1,0,0,23,5,14,12.416666666666666,0,0,10.8,1.4,1.74,0
1,1,2,9085,1,1,157.0,1,3,38,4,142.3,0,0,0,1,0,0,18,0,7,12.75,0,0,7.6,2.6,0.32,0
1,42,1,9500,1,6,141.0,1,37,1,9,145.0,0,0,0,1,0,0,21,12,33,14.933333333333334,12,12,7.6,2.6,0.32,0
1,1,1,9773,1,1,125.0,1,3,19,2,125.7,1,0,0,1,0,0,19,0,6,13.0,0,0,8.9,1.4,3.51,0
4,39,1,9853,1,19,133.1,1,38,19,9,108.0,0,0,1,0,0,0,23,0,7,12.857142857142858,0,0,8.9,1.4,3.51,0
2,1,4,9500,1,1,143.0,1,38,38,5,128.7,1,0,0,1,0,0,18,0,10,14.455000000000002,0,0,15.5,2.8,-4.06,0
1,1,1,9670,1,1,142.0,1,1,19,4,128.0,0,0,0,1,0,1,18,0,8,14.0,0,0,11.1,0.6,2.02,0
1,1,3,9773,1,1,150.0,1,19,38,4,146.5,1,0,0,1,0,1,20,0,6,13.5,0,0,11.1,0.6,2.02,0
1,1,2,9254,1,1,112.0,1,37,37,6,106.1,1,0,0,0,0,0,20,0,0,0.0,0,0,11.1,0.6,2.02,1
1,17,2,8014,0,1,133.1,1,19,1,1,118.0,0,0,0,1,0,1,20,0,6,11.666666666666666,0,0,10.8,1.4,1.74,0
1,17,1,9085,1,1,125.0,1,1,37,4,117.0,1,0,0,1,0,1,19,0,6,12.0,0,1,10.8,1.4,1.74,0
1,1,3,9238,1,1,121.0,1,38,37,8,115.4,1,0,0,1,0,1,19,0,7,11.714285714285714,0,0,13.9,-0.3,0.79,0
1,17,3,9238,1,1,133.1,1,41,1,2,117.0,1,0,0,1,0,0,21,0,8,12.666666666666666,0,0,11.1,0.6,2.02,0
1,39,1,9085,1,1,133.1,1,3,3,4,144.9,1,0,0,1,0,0,26,0,11,11.75,0,0,12.4,0.5,1.79,0
1,17,1,9238,1,1,135.0,1,37,37,8,127.0,0,0,0,1,0,0,21,0,0,0.0,0,0,16.2,0.3,-0.92,1
1,1,4,9500,1,1,132.0,1,19,38,5,118.0,1,0,0,1,0,0,18,0,8,12.328571428571427,0,0,12.7,3.7,-1.7,0
5,39,1,9853,1,19,133.1,1,37,37,9,118.0,0,0,0,1,0,0,27,0,14,11.666666666666666,0,0,12.4,0.5,1.79,1
1,43,1,9070,1,1,135.0,1,1,38,3,126.4,1,0,0,1,0,1,20,5,12,13.25,0,0,15.5,2.8,-4.06,0
1,43,1,9670,1,39,110.0,1,19,3,7,110.0,0,0,0,1,0,0,21,0,8,11.833333333333334,0,2,16.2,0.3,-0.92,0
1,17,1,9556,1,1,133.0,1,38,37,9,124.4,1,0,0,1,0,1,18,0,7,13.3,0,0,15.5,2.8,-4.06,0
1,44,1,9085,1,39,140.0,1,1,19,9,140.0,1,0,0,1,0,0,20,1,13,12.555555555555555,0,0,16.2,0.3,-0.92,0
1,1,1,9773,1,1,135.0,1,1,19,4,129.4,1,0,0,1,0,0,18,0,6,12.833333333333334,0,0,11.1,0.6,2.02,0
1,44,1,9238,1,39,140.0,1,1,1,3,141.7,0,0,0,1,0,1,20,3,6,12.833333333333334,0,0,13.9,-0.3,0.79,0
1,1,2,9085,1,1,144.0,1,1,19,4,132.1,1,0,0,1,0,1,19,0,10,12.666666666666666,1,0,12.7,3.7,-1.7,0
1,1,5,9500,1,1,122.0,1,37,3,9,116.8,1,0,0,1,0,0,20,0,8,13.271428571428572,0,0,13.9,-0.3,0.79,0
1,1,1,9991,0,1,143.0,1,19,37,5,135.0,0,0,0,1,0,1,20,0,5,12.4,0,0,10.8,1.4,1.74,0
1,44,1,9085,1,39,150.0,1,38,1,5,150.0,0,0,0,1,0,0,20,0,10,14.5,1,0,12.7,3.7,-1.7,0
1,1,3,9238,1,1,124.0,1,19,1,7,116.0,1,0,1,1,0,0,19,0,7,0.0,0,0,13.9,-0.3,0.79,1
1,1,1,9773,1,1,156.0,1,3,3,123,155.0,0,0,0,1,0,0,18,0,7,14.285714285714286,0,0,8.9,1.4,3.51,0
1,1,1,9085,1,1,142.0,1,38,38,9,127.0,1,0,0,1,0,0,18,0,7,12.333333333333334,0,0,10.8,1.4,1.74,0
1,17,1,9500,1,1,142.0,1,38,37,9,130.8,1,0,0,1,0,1,19,0,10,12.583333333333334,0,0,13.9,-0.3,0.79,0
1,1,6,9500,1,1,126.0,1,12,37,5,121.8,1,0,0,1,0,0,19,0,8,13.731666666666667,0,0,12.4,0.5,1.79,1
1,39,1,9003,1,19,133.1,1,37,37,9,140.0,0,0,0,1,1,0,23,0,8,12.875,0,0,16.2,0.3,-0.92,0
2,42,1,9070,1,1,132.0,1,37,25,0,148.5,0,0,0,1,1,0,23,8,14,14.625,0,0,9.4,-0.8,-3.12,1
1,42,1,9147,1,1,130.0,1,34,34,99,109.8,1,0,0,0,1,0,23,0,3,0.0,0,0,7.6,2.6,0.32,1
1,1,1,9238,1,1,133.0,41,19,19,9,119.7,1,0,1,1,0,1,19,0,8,12.666666666666666,0,0,8.9,1.4,3.51,0
1,42,1,9500,1,1,122.0,1,3,3,2,122.0,1,0,0,1,0,0,20,0,11,12.491666666666667,0,0,12.7,3.7,-1.7,0
1,1,1,171,1,1,138.0,1,1,3,4,147.5,1,0,0,1,0,1,19,6,12,13.666666666666666,0,0,8.9,1.4,3.51,0
1,17,1,9085,1,1,132.0,14,37,37,9,150.8,1,0,0,1,0,0,19,0,13,16.0,0,0,15.5,2.8,-4.06,0
1,44,1,9085,1,39,150.0,1,19,37,4,150.0,1,0,0,1,0,0,19,2,8,14.142857142857142,0,0,13.9,-0.3,0.79,0
1,39,1,8014,0,19,133.1,1,19,19,144,131.5,0,0,1,1,0,1,23,0,9,11.833333333333334,0,0,11.1,0.6,2.02,0
1,1,1,9070,1,1,144.0,1,1,1,3,127.2,1,0,0,1,0,1,20,0,6,12.666666666666666,0,0,10.8,1.4,1.74,0
1,17,1,9070,1,1,118.0,1,38,19,9,111.0,1,0,0,1,0,0,21,0,6,12.5,0,0,7.6,2.6,0.32,0
1,43,5,9238,1,1,132.0,24,37,19,9,119.9,1,0,1,0,0,0,22,5,16,10.88888888888889,0,1,9.4,-0.8,-3.12,0
1,1,2,9773,1,1,133.0,1,19,38,5,133.7,1,0,0,1,0,0,19,0,11,13.0,0,0,7.6,2.6,0.32,1
1,17,1,9670,1,1,133.1,1,1,19,141,140.0,1,0,0,1,0,0,22,0,6,15.166666666666666,0,0,13.9,-0.3,0.79,0
1,5,2,9853,1,1,124.0,1,19,19,3,113.9,1,0,0,1,0,1,19,0,8,12.666666666666666,0,0,12.7,3.7,-1.7,0
1,1,1,171,1,1,127.0,1,37,38,9,120.7,1,0,1,1,1,0,18,0,0,0.0,0,0,7.6,2.6,0.32,1
5,39,1,9147,1,1,133.1,1,19,19,9,119.8,0,0,0,1,1,0,26,0,9,12.0,0,0,11.1,0.6,2.02,0
1,39,1,9991,0,1,110.0,1,37,37,9,121.8,0,0,0,0,1,0,23,0,5,0.0,0,0,12.7,3.7,-1.7,1
1,18,1,171,1,1,110.0,1,19,2,5,117.7,1,0,1,1,1,1,20,0,0,0.0,0,0,12.4,0.5,1.79,0
2,39,1,9147,1,1,160.0,1,37,37,9,110.0,0,0,0,1,1,0,23,0,8,11.0,0,0,15.5,2.8,-4.06,1
1,43,1,9003,1,1,120.0,1,1,1,4,134.4,0,0,0,1,1,0,24,0,7,15.714285714285714,0,0,15.5,2.8,-4.06,1
1,1,1,9147,1,1,133.1,1,34,34,0,125.3,0,0,0,1,1,0,26,11,15,10.818181818181818,0,1,7.6,2.6,0.32,1
1,1,1,9147,1,1,132.0,1,19,38,9,119.1,0,0,0,0,1,0,19,0,16,12.0,0,0,13.9,-0.3,0.79,1
5,39,1,9238,1,1,130.0,1,19,38,9,146.0,0,0,0,1,1,0,23,0,8,12.6,0,0,12.4,0.5,1.79,0
1,43,1,9130,1,1,130.0,1,1,1,1,130.0,1,0,0,1,1,0,23,0,12,13.0,2,0,9.4,-0.8,-3.12,0
1,17,6,9147,1,1,129.0,1,19,1,9,122.0,1,0,0,1,1,0,19,0,8,11.6,1,0,9.4,-0.8,-3.12,0
1,17,5,9119,1,1,130.0,1,19,1,4,118.1,1,0,1,0,1,0,26,0,11,10.0,0,0,8.9,1.4,3.51,1
1,39,1,9670,1,1,140.0,1,38,37,7,105.2,0,0,0,1,1,0,29,0,7,14.0,0,0,16.2,0.3,-0.92,1
1,17,5,9119,1,1,131.0,1,19,37,9,123.3,1,0,0,1,1,1,19,0,9,12.6,0,0,8.9,1.4,3.51,1
1,17,1,171,1,1,129.0,1,1,1,9,124.8,1,0,0,1,1,0,18,0,0,0.0,0,0,12.7,3.7,-1.7,1
1,39,1,9991,0,19,133.1,1,19,37,9,149.4,0,0,0,0,1,0,29,0,11,11.333333333333334,0,0,11.1,0.6,2.02,1
1,43,1,9254,1,1,112.0,1,37,37,9,108.5,0,0,0,1,1,0,21,0,6,12.666666666666666,0,0,9.4,-0.8,-3.12,0
1,17,1,9254,1,1,119.0,1,1,1,4,125.0,0,0,0,1,1,0,19,0,7,10.8,0,0,10.8,1.4,1.74,0
1,1,1,9500,1,1,133.1,1,38,38,5,101.0,0,0,0,1,1,0,20,0,14,12.87857142857143,0,0,15.5,2.8,-4.06,0
1,1,1,9085,1,1,123.0,1,3,1,2,112.9,0,0,0,1,1,0,18,0,5,0.0,0,0,7.6,2.6,0.32,1
1,17,3,9070,1,1,131.0,1,38,37,5,120.2,1,0,0,1,1,0,18,0,6,12.833333333333334,0,0,15.5,2.8,-4.06,0
1,1,1,9147,1,1,120.0,1,34,34,99,111.6,0,0,1,1,1,1,21,0,5,12.6,0,0,10.8,1.4,1.74,0
1,1,1,9147,1,1,125.0,1,1,1,4,134.1,1,0,0,1,1,0,20,0,0,0.0,0,0,8.9,1.4,3.51,1
1,39,1,9119,1,1,133.1,1,37,37,9,101.6,0,0,0,1,1,1,23,0,11,0.0,0,0,12.7,3.7,-1.7,1
1,18,2,9670,1,1,121.0,1,37,38,4,111.9,1,0,0,1,1,0,19,0,6,14.166666666666666,0,0,13.9,-0.3,0.79,0
1,51,1,9147,1,1,148.0,1,1,19,9,118.4,1,0,0,1,1,0,23,0,7,13.4,0,0,8.9,1.4,3.51,1
1,1,1,9147,1,1,139.0,1,38,1,5,127.1,1,0,0,1,1,1,22,0,8,11.2,0,0,12.7,3.7,-1.7,0
1,17,3,171,1,1,125.0,1,37,37,5,120.5,1,0,0,1,1,0,22,0,0,0.0,0,0,12.4,0.5,1.79,0
1,17,4,9070,1,1,128.0,1,1,1,9,136.1,1,0,1,0,1,0,19,0,6,12.666666666666666,0,0,11.1,0.6,2.02,1
1,17,2,9670,1,1,132.0,1,1,19,5,124.0,1,0,0,1,1,0,21,0,7,12.333333333333334,0,0,7.6,2.6,0.32,1
1,17,4,9085,1,1,137.0,1,38,38,9,141.6,0,0,0,1,1,0,21,0,7,12.25,0,0,7.6,2.6,0.32,0
1,44,1,171,1,39,160.0,1,19,38,9,126.978119,1,0,1,1,1,1,21,0,0,0.0,0,0,15.5,2.8,-4.06,1
1,39,1,9147,1,1,120.0,1,1,19,4,110.0,0,0,0,1,1,0,27,0,13,10.75,0,0,15.5,2.8,-4.06,1
1,43,1,9500,1,1,134.0,1,37,37,1,100.0,1,0,0,1,1,0,23,0,7,0.0,0,0,13.9,-0.3,0.79,1
1,39,1,9670,1,12,133.1,1,37,1,9,120.0,0,0,1,0,1,0,23,0,13,0.0,0,0,15.5,2.8,-4.06,1
1,1,2,9147,1,1,116.0,1,37,1,5,124.8,1,0,0,1,1,0,20,0,9,14.333333333333334,0,0,7.6,2.6,0.32,0
1,44,1,9130,1,39,140.0,1,4,4,2,140.0,1,0,0,1,1,0,20,1,8,11.5,0,0,12.7,3.7,-1.7,1
1,1,3,171,1,1,140.0,1,37,37,9,124.3,1,0,0,1,1,0,18,0,0,0.0,0,0,7.6,2.6,0.32,0
1,43,1,9147,1,1,122.0,1,1,38,1,118.9,0,0,0,1,1,0,21,0,11,10.5,0,0,12.7,3.7,-1.7,1
1,17,1,9670,1,1,141.0,1,19,37,5,130.2,0,0,0,1,1,0,18,0,6,13.5,0,0,12.7,3.7,-1.7,1
1,44,1,9003,1,1,120.0,1,1,3,144,120.0,0,0,0,1,1,0,19,0,17,11.0,0,0,16.2,0.3,-0.92,0
5,7,1,9070,1,3,140.0,1,37,37,7,140.0,0,0,0,0,1,0,23,0,6,10.0,0,0,15.5,2.8,-4.06,1
1,39,1,9003,1,12,133.1,1,19,1,9,130.0,0,0,0,1,1,0,29,0,17,0.0,2,0,15.5,2.8,-4.06,1
1,17,2,9119,1,1,137.0,1,1,1,4,130.4,1,0,1,1,1,0,18,0,10,12.0,0,2,7.6,2.6,0.32,1
1,1,2,9670,1,1,122.0,1,1,1,9,116.1,1,0,0,1,1,1,18,0,6,12.25,0,0,9.4,-0.8,-3.12,1
1,44,1,9003,1,39,130.0,1,1,1,3,130.0,0,0,0,1,1,0,22,4,21,11.4,1,0,15.5,2.8,-4.06,1
1,43,2,9991,0,1,140.0,1,37,37,5,124.3,1,0,0,0,1,0,27,0,5,0.0,0,0,12.7,3.7,-1.7,1
1,17,6,9670,1,1,125.0,1,38,1,9,125.0,1,0,0,1,1,0,20,0,8,14.25,0,0,10.8,1.4,1.74,0
1,51,1,8014,0,2,110.0,1,19,38,9,110.0,0,0,0,1,1,0,23,8,12,14.454545454545457,0,0,11.1,0.6,2.02,0
1,1,1,9003,1,1,133.1,1,38,38,4,115.0,0,0,1,1,1,0,21,8,13,14.538461538461538,0,0,15.5,2.8,-4.06,0
1,43,1,9500,1,1,132.0,1,1,38,7,129.6,0,1,0,1,1,0,23,0,10,12.733333333333334,0,0,16.2,0.3,-0.92,0
1,51,1,9070,1,1,122.0,1,38,38,9,128.8,1,0,0,1,1,0,21,4,13,13.2,0,0,8.9,1.4,3.51,1
1,1,3,171,1,1,155.0,1,4,3,1,144.2,1,0,0,1,1,0,19,0,0,0.0,0,0,12.7,3.7,-1.7,0
2,39,1,9238,1,1,120.0,1,37,37,7,134.0,0,0,0,1,1,1,23,0,7,12.333333333333334,0,0,8.9,1.4,3.51,1
1,43,1,9147,1,1,129.0,1,19,1,9,112.0,0,0,0,1,1,0,22,5,9,11.2,0,2,12.7,3.7,-1.7,1
1,1,2,9500,1,1,144.0,1,38,37,9,128.8,1,0,0,1,1,0,19,0,7,13.2,0,0,7.6,2.6,0.32,0
1,39,1,9119,1,1,130.0,1,19,37,9,134.0,0,0,0,1,1,1,24,0,8,11.833333333333334,0,0,12.7,3.7,-1.7,0
1,1,1,9254,1,1,133.1,1,3,1,2,125.0,0,0,0,1,1,0,21,0,10,11.333333333333334,0,0,12.7,3.7,-1.7,0
1,17,4,9119,1,1,133.0,1,3,1,9,123.2,1,0,0,1,1,0,18,0,5,13.6,0,0,8.9,1.4,3.51,0
1,17,3,9119,1,1,131.0,1,37,37,9,118.4,0,0,0,1,1,0,18,0,10,0.0,0,4,7.6,2.6,0.32,1
1,51,1,9670,1,1,133.1,1,3,1,3,116.2,0,0,0,1,1,0,24,0,11,12.857142857142858,0,0,11.1,0.6,2.02,1
1,39,1,9119,1,1,133.1,1,37,19,9,123.0,0,0,0,1,1,1,28,0,16,14.333333333333334,0,0,9.4,-0.8,-3.12,0
1,17,1,9670,1,1,118.0,1,19,38,7,113.5,1,0,0,1,0,1,19,0,9,13.5,0,0,12.4,0.5,1.79,0
1,51,1,9085,1,40,120.0,1,3,3,4,125.0,0,0,0,1,0,0,28,0,8,14.428571428571429,0,0,11.1,0.6,2.02,0
1,17,3,9853,1,1,133.1,1,12,1,4,134.8,1,0,0,1,0,0,18,0,12,0.0,0,0,7.6,2.6,0.32,1
1,1,1,171,1,1,145.0,1,3,1,4,149.9,1,0,0,0,0,0,19,0,0,0.0,0,0,16.2,0.3,-0.92,0
1,1,1,9500,1,1,125.0,1,1,1,4,119.8,1,0,0,1,0,1,19,0,8,12.82875,0,0,9.4,-0.8,-3.12,0
1,43,1,9130,1,1,125.0,1,39,3,3,125.0,1,0,0,1,0,0,21,0,6,0.0,5,1,10.8,1.4,1.74,0
1,1,3,9500,1,1,148.0,1,1,19,4,135.1,1,0,1,1,0,0,18,0,0,0.0,0,0,13.9,-0.3,0.79,1
1,1,4,9070,1,1,139.0,1,3,19,1,138.3,1,0,0,1,0,0,19,0,6,14.666666666666666,0,0,9.4,-0.8,-3.12,0
1,17,2,9500,1,1,130.0,1,38,38,7,122.5,1,0,0,1,0,0,19,0,8,13.937142857142858,0,0,10.8,1.4,1.74,0
1,1,1,9070,1,1,148.0,1,3,1,2,148.0,1,0,0,1,0,0,20,7,12,14.7,0,0,15.5,2.8,-4.06,0
1,1,2,9773,1,1,130.0,1,1,1,9,126.2,1,0,0,1,0,0,18,0,6,11.666666666666666,0,0,12.7,3.7,-1.7,0
1,43,4,9500,1,6,134.0,1,37,37,9,129.8,1,0,0,1,0,0,20,0,7,14.85,0,0,7.6,2.6,0.32,0
1,39,1,9085,1,19,133.1,1,19,37,7,104.0,0,0,0,1,0,0,26,0,11,12.0,1,4,10.8,1.4,1.74,1
1,18,4,9500,1,1,137.0,1,3,1,3,126.7,1,0,0,1,0,0,18,0,8,13.6875,0,0,13.9,-0.3,0.79,1
1,39,1,8014,0,1,130.0,1,37,37,9,120.0,0,0,0,1,0,0,23,0,14,12.4,0,0,9.4,-0.8,-3.12,0
1,1,2,9500,1,1,137.0,1,1,3,4,124.6,0,0,0,1,0,0,18,0,10,13.398,0,0,15.5,2.8,-4.06,0
1,44,1,9085,1,1,130.0,1,1,1,4,130.0,1,0,0,1,0,0,20,0,13,11.8,0,0,12.4,0.5,1.79,0
1,17,1,9991,0,1,140.0,1,38,37,6,127.3,0,0,0,1,0,0,20,0,0,0.0,0,0,11.1,0.6,2.02,1
1,2,1,9147,1,1,150.0,1,37,37,9,122.0,1,0,0,1,0,0,29,13,19,11.76923076923077,0,0,9.4,-0.8,-3.12,0
1,7,1,9238,1,3,130.0,1,1,1,4,125.1,0,0,1,0,0,0,27,0,8,0.0,0,0,16.2,0.3,-0.92,1
1,1,1,9085,1,1,133.1,1,19,38,5,110.0,1,0,0,1,0,1,21,0,8,13.285714285714286,0,0,11.1,0.6,2.02,0
1,1,1,9238,1,1,134.0,1,1,19,4,129.8,0,0,0,1,0,1,20,0,6,11.666666666666666,0,0,15.5,2.8,-4.06,0
1,17,1,9238,1,1,125.0,1,19,38,3,114.9,0,0,0,1,0,1,19,0,13,11.5,0,0,11.1,0.6,2.02,0
1,1,1,9500,1,1,141.0,1,37,38,6,125.6,1,0,0,1,0,1,22,0,9,13.081666666666669,0,0,11.1,0.6,2.02,0
1,18,3,9070,1,1,138.0,1,38,37,9,125.1,1,0,0,1,0,1,19,0,6,12.666666666666666,0,0,15.5,2.8,-4.06,0
1,17,1,9773,1,1,116.0,1,37,1,9,115.7,1,0,1,0,0,0,19,0,6,11.333333333333334,0,0,12.4,0.5,1.79,1
1,1,3,9853,1,1,122.0,1,3,3,2,112.6,1,0,0,1,0,0,23,0,8,13.6,0,0,7.6,2.6,0.32,0
1,1,3,9773,1,1,131.0,1,1,1,4,127.2,1,0,0,1,0,1,18,0,6,13.166666666666666,0,0,12.4,0.5,1.79,1
1,44,1,9130,1,39,140.0,1,1,19,4,140.0,0,0,0,1,0,0,19,0,0,0.0,0,0,12.7,3.7,-1.7,1
1,44,1,9003,1,39,140.0,1,1,1,4,140.0,1,0,0,1,0,0,20,0,10,11.666666666666666,0,0,12.4,0.5,1.79,0
1,1,4,9238,1,1,127.0,1,1,38,9,120.4,1,0,0,1,0,1,19,0,6,13.5,0,0,11.1,0.6,2.02,0
1,39,1,9085,1,19,133.1,1,37,37,9,100.0,1,0,1,0,0,1,26,0,7,0.0,0,0,13.9,-0.3,0.79,1
1,1,1,9238,1,1,117.0,1,1,19,4,113.5,1,0,0,1,0,1,18,0,6,13.166666666666666,0,0,11.1,0.6,2.02,0
1,1,1,9085,1,1,150.0,1,37,37,4,132.1,1,0,1,1,0,0,29,4,11,12.5,2,0,12.7,3.7,-1.7,1
1,44,1,9003,1,39,160.0,1,3,1,2,126.978119,1,0,0,0,0,0,20,0,10,13.375,0,0,16.2,0.3,-0.92,0
1,1,1,9070,1,1,128.0,1,19,2,7,126.3,1,0,0,1,0,0,19,0,6,13.166666666666666,0,0,15.5,2.8,-4.06,0
1,44,1,9085,1,39,160.0,1,1,1,4,126.978119,1,0,0,1,0,0,23,1,12,13.4,0,0,12.4,0.5,1.79,0
1,43,1,9556,1,1,126.0,1,2,3,3,100.0,0,0,0,1,0,0,25,2,10,13.0,0,4,10.8,1.4,1.74,0
1,18,1,9500,1,1,135.0,1,3,3,1,125.8,1,0,0,1,0,0,18,0,8,13.154285714285717,0,0,10.8,1.4,1.74,0
1,1,3,9070,1,1,139.0,1,1,38,4,142.2,1,0,0,1,0,1,19,0,6,12.833333333333334,0,0,9.4,-0.8,-3.12,0
1,17,2,9853,1,1,125.0,1,1,19,5,119.4,1,0,0,1,0,0,18,0,10,12.142857142857142,0,0,12.4,0.5,1.79,0
1,1,2,9500,1,1,106.0,1,1,19,4,106.4,1,0,0,1,0,1,19,0,9,13.34,0,0,12.4,0.5,1.79,0
1,7,1,8014,0,40,120.0,1,37,19,9,120.0,0,0,0,1,0,0,23,6,15,13.0,0,0,8.9,1.4,3.51,1
1,44,1,9003,1,39,150.0,1,1,38,4,150.0,0,0,0,1,1,1,20,0,18,12.0,0,0,15.5,2.8,-4.06,0
1,17,2,171,1,1,130.0,41,1,1,2,148.6,1,0,0,1,1,0,20,0,0,0.0,0,0,11.1,0.6,2.02,1
1,1,1,9238,1,1,116.0,1,38,38,9,108.7,1,0,0,1,1,0,18,0,9,11.0,0,0,11.1,0.6,2.02,1
1,44,1,9003,1,39,130.0,1,3,1,4,130.0,0,0,0,1,1,0,19,0,8,11.5,0,0,12.4,0.5,1.79,0
1,17,1,9238,1,1,140.0,1,1,44,4,124.6,1,0,1,0,1,0,20,3,9,13.333333333333334,0,0,8.9,1.4,3.51,1
1,1,2,9500,1,1,134.0,1,19,19,4,131.0,1,0,0,1,1,0,18,0,9,14.594444444444443,0,0,15.5,2.8,-4.06,0
1,44,1,9130,1,39,130.0,1,3,1,3,130.0,1,0,1,1,1,0,20,2,9,11.0,0,0,12.4,0.5,1.79,1
1,18,1,9119,1,1,122.0,1,19,1,90,116.1,1,0,1,0,1,0,24,0,8,0.0,0,0,9.4,-0.8,-3.12,1
1,17,1,9773,1,1,128.0,1,19,38,5,125.6,1,0,0,1,1,0,19,0,6,0.0,0,0,8.9,1.4,3.51,1
1,17,1,9119,1,1,130.0,1,19,19,7,121.3,1,0,0,1,1,0,18,0,9,12.0,0,3,7.6,2.6,0.32,1
1,1,3,9119,1,1,113.0,1,4,38,2,107.4,1,0,0,1,1,0,18,0,8,14.0,0,0,8.9,1.4,3.51,0
1,1,1,9254,1,1,126.0,1,1,19,4,116.9,0,0,0,1,1,0,18,0,8,13.571428571428571,0,0,8.9,1.4,3.51,0
1,43,2,9670,1,1,135.0,1,3,19,1,123.5,1,0,0,1,1,0,22,0,12,0.0,0,0,16.2,0.3,-0.92,1
1,1,1,9670,1,1,141.0,1,19,38,9,130.5,0,0,0,1,1,0,19,0,8,14.25,0,0,11.1,0.6,2.02,0
2,39,1,9085,1,12,133.1,1,1,39,5,140.0,1,0,1,0,0,0,23,0,7,0.0,0,0,13.9,-0.3,0.79,1
1,17,1,9853,1,1,133.1,1,34,19,0,117.1,1,0,0,1,0,1,21,0,12,0.0,0,0,7.6,2.6,0.32,1
1,18,1,9500,1,1,144.0,1,37,37,6,127.5,1,0,0,1,0,1,19,0,8,13.542857142857144,0,0,12.7,3.7,-1.7,0
